"","date","hits","keyword","geo","time","gprop","category"
"40",2022-08-28,77,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"41",2022-09-04,71,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"42",2022-09-11,68,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"43",2022-09-18,78,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"44",2022-09-25,60,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"45",2022-10-02,72,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"46",2022-10-09,83,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"47",2022-10-16,52,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"48",2022-10-23,54,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"49",2022-10-30,60,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"50",2022-11-06,70,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"51",2022-11-13,57,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"52",2022-11-20,57,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"53",2022-11-27,73,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"54",2022-12-04,61,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"55",2022-12-11,52,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"56",2022-12-18,47,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"57",2022-12-25,61,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"58",2023-01-01,70,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"59",2023-01-08,72,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"60",2023-01-15,65,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"61",2023-01-22,82,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"62",2023-01-29,75,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"63",2023-02-05,79,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"64",2023-02-12,71,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"65",2023-02-19,100,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"66",2023-02-26,65,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"67",2023-03-05,63,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"68",2023-03-12,65,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"69",2023-03-19,71,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"70",2023-03-26,66,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"71",2023-04-02,62,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"72",2023-04-09,61,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"73",2023-04-16,80,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"74",2023-04-23,70,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"75",2023-04-30,80,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"76",2023-05-07,55,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"77",2023-05-14,72,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"78",2023-05-21,68,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"79",2023-05-28,62,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"80",2023-06-04,81,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"81",2023-06-11,66,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"82",2023-06-18,71,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"83",2023-06-25,85,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"84",2023-07-02,92,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"85",2023-07-09,79,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"86",2023-07-16,70,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"87",2023-07-23,87,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"88",2023-07-30,63,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"89",2023-08-06,88,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"90",2023-08-13,68,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"91",2023-08-20,69,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"92",2023-08-27,72,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"93",2023-09-03,70,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"94",2023-09-10,72,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"95",2023-09-17,91,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"96",2023-09-24,78,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"97",2023-10-01,66,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"98",2023-10-08,88,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"99",2023-10-15,46,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"100",2023-10-22,58,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"101",2023-10-29,67,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"102",2023-11-05,72,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"103",2023-11-12,69,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"104",2023-11-19,59,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"105",2023-11-26,57,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"106",2023-12-03,74,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"107",2023-12-10,51,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"108",2023-12-17,62,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"109",2023-12-24,66,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"110",2023-12-31,75,"library","US-FL-718","2021-12-01 2024-01-01","web",0
"111",2021-11-28,61,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"112",2021-12-05,65,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"113",2021-12-12,53,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"114",2021-12-19,47,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"115",2021-12-26,51,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"116",2022-01-02,69,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"117",2022-01-09,79,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"118",2022-01-16,80,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"119",2022-01-23,85,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"120",2022-01-30,86,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"121",2022-02-06,83,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"122",2022-02-13,87,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"123",2022-02-20,86,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"124",2022-02-27,80,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"125",2022-03-06,74,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"126",2022-03-13,80,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"127",2022-03-20,77,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"128",2022-03-27,84,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"129",2022-04-03,86,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"130",2022-04-10,79,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"131",2022-04-17,83,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"132",2022-04-24,80,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"133",2022-05-01,76,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"134",2022-05-08,72,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"135",2022-05-15,77,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"136",2022-05-22,76,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"137",2022-05-29,83,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"138",2022-06-05,84,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"139",2022-06-12,83,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"140",2022-06-19,90,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"141",2022-06-26,87,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"142",2022-07-03,81,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"143",2022-07-10,87,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"144",2022-07-17,83,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"145",2022-07-24,79,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"146",2022-07-31,85,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"147",2022-08-07,78,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"148",2022-08-14,87,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"149",2022-08-21,100,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"150",2022-08-28,98,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"151",2022-09-04,92,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"152",2022-09-11,87,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"153",2022-09-18,89,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"154",2022-09-25,88,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"155",2022-10-02,87,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"156",2022-10-09,85,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"157",2022-10-16,89,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"158",2022-10-23,86,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"159",2022-10-30,93,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"160",2022-11-06,86,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"161",2022-11-13,84,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"162",2022-11-20,68,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"163",2022-11-27,92,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"164",2022-12-04,83,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"165",2022-12-11,66,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"166",2022-12-18,61,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"167",2022-12-25,65,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"168",2023-01-01,75,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"169",2023-01-08,91,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"170",2023-01-15,96,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"171",2023-01-22,96,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"172",2023-01-29,96,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"173",2023-02-05,97,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"174",2023-02-12,90,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"175",2023-02-19,90,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"176",2023-02-26,90,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"177",2023-03-05,79,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"178",2023-03-12,85,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"179",2023-03-19,81,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"180",2023-03-26,87,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"181",2023-04-02,88,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"182",2023-04-09,87,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"183",2023-04-16,86,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"184",2023-04-23,86,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"185",2023-04-30,79,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"186",2023-05-07,78,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"187",2023-05-14,79,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"188",2023-05-21,86,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"189",2023-05-28,92,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"190",2023-06-04,95,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"191",2023-06-11,90,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"192",2023-06-18,92,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"193",2023-06-25,86,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"194",2023-07-02,84,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"195",2023-07-09,84,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"196",2023-07-16,84,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"197",2023-07-23,77,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"198",2023-07-30,78,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"199",2023-08-06,80,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"200",2023-08-13,90,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"201",2023-08-20,96,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"202",2023-08-27,88,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"203",2023-09-03,88,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"204",2023-09-10,86,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"205",2023-09-17,88,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"206",2023-09-24,91,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"207",2023-10-01,85,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"208",2023-10-08,89,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"209",2023-10-15,76,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"210",2023-10-22,85,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"211",2023-10-29,82,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"212",2023-11-05,82,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"213",2023-11-12,80,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"214",2023-11-19,69,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"215",2023-11-26,87,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"216",2023-12-03,84,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"217",2023-12-10,70,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"218",2023-12-17,66,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"219",2023-12-24,70,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"220",2023-12-31,79,"library","US-GA-524","2021-12-01 2024-01-01","web",0
"221",2021-11-28,59,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"222",2021-12-05,53,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"223",2021-12-12,52,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"224",2021-12-19,43,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"225",2021-12-26,54,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"226",2022-01-02,64,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"227",2022-01-09,72,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"228",2022-01-16,79,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"229",2022-01-23,79,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"230",2022-01-30,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"231",2022-02-06,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"232",2022-02-13,75,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"233",2022-02-20,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"234",2022-02-27,82,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"235",2022-03-06,75,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"236",2022-03-13,72,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"237",2022-03-20,73,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"238",2022-03-27,80,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"239",2022-04-03,87,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"240",2022-04-10,81,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"241",2022-04-17,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"242",2022-04-24,79,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"243",2022-05-01,82,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"244",2022-05-08,75,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"245",2022-05-15,72,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"246",2022-05-22,76,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"247",2022-05-29,84,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"248",2022-06-05,97,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"249",2022-06-12,93,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"250",2022-06-19,88,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"251",2022-06-26,85,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"252",2022-07-03,80,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"253",2022-07-10,86,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"254",2022-07-17,84,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"255",2022-07-24,85,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"256",2022-07-31,87,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"257",2022-08-07,81,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"258",2022-08-14,82,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"259",2022-08-21,96,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"260",2022-08-28,97,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"261",2022-09-04,89,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"262",2022-09-11,89,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"263",2022-09-18,85,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"264",2022-09-25,86,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"265",2022-10-02,87,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"266",2022-10-09,82,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"267",2022-10-16,77,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"268",2022-10-23,77,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"269",2022-10-30,79,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"270",2022-11-06,81,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"271",2022-11-13,71,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"272",2022-11-20,57,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"273",2022-11-27,69,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"274",2022-12-04,67,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"275",2022-12-11,65,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"276",2022-12-18,56,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"277",2022-12-25,70,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"278",2023-01-01,77,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"279",2023-01-08,79,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"280",2023-01-15,88,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"281",2023-01-22,82,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"282",2023-01-29,85,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"283",2023-02-05,84,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"284",2023-02-12,90,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"285",2023-02-19,89,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"286",2023-02-26,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"287",2023-03-05,81,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"288",2023-03-12,76,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"289",2023-03-19,80,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"290",2023-03-26,84,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"291",2023-04-02,82,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"292",2023-04-09,85,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"293",2023-04-16,76,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"294",2023-04-23,81,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"295",2023-04-30,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"296",2023-05-07,72,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"297",2023-05-14,71,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"298",2023-05-21,81,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"299",2023-05-28,92,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"300",2023-06-04,100,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"301",2023-06-11,84,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"302",2023-06-18,86,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"303",2023-06-25,89,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"304",2023-07-02,83,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"305",2023-07-09,89,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"306",2023-07-16,84,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"307",2023-07-23,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"308",2023-07-30,82,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"309",2023-08-06,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"310",2023-08-13,83,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"311",2023-08-20,92,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"312",2023-08-27,88,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"313",2023-09-03,83,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"314",2023-09-10,90,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"315",2023-09-17,85,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"316",2023-09-24,87,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"317",2023-10-01,82,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"318",2023-10-08,88,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"319",2023-10-15,73,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"320",2023-10-22,75,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"321",2023-10-29,76,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"322",2023-11-05,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"323",2023-11-12,74,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"324",2023-11-19,67,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"325",2023-11-26,77,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"326",2023-12-03,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"327",2023-12-10,68,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"328",2023-12-17,63,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"329",2023-12-24,65,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"330",2023-12-31,78,"library","US-TX-618","2021-12-01 2024-01-01","web",0
"331",2021-11-28,57,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"332",2021-12-05,58,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"333",2021-12-12,56,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"334",2021-12-19,47,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"335",2021-12-26,52,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"336",2022-01-02,65,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"337",2022-01-09,64,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"338",2022-01-16,70,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"339",2022-01-23,75,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"340",2022-01-30,70,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"341",2022-02-06,81,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"342",2022-02-13,77,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"343",2022-02-20,79,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"344",2022-02-27,80,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"345",2022-03-06,80,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"346",2022-03-13,76,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"347",2022-03-20,76,"library","US-TX-623","2021-12-01 2024-01-01","web",0
"348",2022-03-27,77,"library","US-TX-623","2021-12-01 2024-01-01","web",0
