"","date","hits","keyword","geo","time","gprop","category"
"214",2023-11-19,0,"banned books","US-TN-640","2021-12-01 2024-01-01","web",0
"215",2023-11-26,0,"banned books","US-TN-640","2021-12-01 2024-01-01","web",0
"216",2023-12-03,0,"banned books","US-TN-640","2021-12-01 2024-01-01","web",0
"217",2023-12-10,0,"banned books","US-TN-640","2021-12-01 2024-01-01","web",0
"218",2023-12-17,0,"banned books","US-TN-640","2021-12-01 2024-01-01","web",0
"219",2023-12-24,0,"banned books","US-TN-640","2021-12-01 2024-01-01","web",0
"220",2023-12-31,0,"banned books","US-TN-640","2021-12-01 2024-01-01","web",0
"221",2021-11-28,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"222",2021-12-05,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"223",2021-12-12,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"224",2021-12-19,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"225",2021-12-26,60,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"226",2022-01-02,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"227",2022-01-09,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"228",2022-01-16,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"229",2022-01-23,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"230",2022-01-30,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"231",2022-02-06,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"232",2022-02-13,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"233",2022-02-20,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"234",2022-02-27,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"235",2022-03-06,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"236",2022-03-13,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"237",2022-03-20,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"238",2022-03-27,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"239",2022-04-03,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"240",2022-04-10,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"241",2022-04-17,44,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"242",2022-04-24,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"243",2022-05-01,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"244",2022-05-08,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"245",2022-05-15,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"246",2022-05-22,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"247",2022-05-29,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"248",2022-06-05,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"249",2022-06-12,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"250",2022-06-19,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"251",2022-06-26,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"252",2022-07-03,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"253",2022-07-10,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"254",2022-07-17,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"255",2022-07-24,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"256",2022-07-31,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"257",2022-08-07,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"258",2022-08-14,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"259",2022-08-21,100,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"260",2022-08-28,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"261",2022-09-04,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"262",2022-09-11,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"263",2022-09-18,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"264",2022-09-25,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"265",2022-10-02,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"266",2022-10-09,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"267",2022-10-16,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"268",2022-10-23,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"269",2022-10-30,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"270",2022-11-06,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"271",2022-11-13,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"272",2022-11-20,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"273",2022-11-27,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"274",2022-12-04,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"275",2022-12-11,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"276",2022-12-18,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"277",2022-12-25,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"278",2023-01-01,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"279",2023-01-08,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"280",2023-01-15,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"281",2023-01-22,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"282",2023-01-29,56,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"283",2023-02-05,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"284",2023-02-12,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"285",2023-02-19,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"286",2023-02-26,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"287",2023-03-05,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"288",2023-03-12,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"289",2023-03-19,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"290",2023-03-26,54,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"291",2023-04-02,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"292",2023-04-09,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"293",2023-04-16,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"294",2023-04-23,51,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"295",2023-04-30,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"296",2023-05-07,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"297",2023-05-14,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"298",2023-05-21,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"299",2023-05-28,55,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"300",2023-06-04,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"301",2023-06-11,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"302",2023-06-18,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"303",2023-06-25,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"304",2023-07-02,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"305",2023-07-09,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"306",2023-07-16,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"307",2023-07-23,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"308",2023-07-30,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"309",2023-08-06,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
